@relation QSAR-Dataset-from-ChEMBL17-for-Drug-Target-with-ChEMBL_ID:CHEMBL253-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1

@attribute SpDiam_EA.ed. numeric
@attribute CATS2D_07_DL numeric
@attribute GATS5m numeric
@attribute SpDiam_EA.bo. numeric
@attribute Eig01_EA.bo. numeric
@attribute SM11_AEA.ri. numeric
@attribute SpMax_EA.bo. numeric
@attribute SsCH3 numeric
@attribute SM13_EA.ed. numeric
@attribute Eig01_AEA.ed. numeric
@attribute SpMax_AEA.ed. numeric
@attribute P_VSA_MR_7 numeric
@attribute nPyrazoles numeric
@attribute CATS2D_01_AA numeric
@attribute SpMin2_Bh.v. numeric
@attribute SM15_EA.ed. numeric
@attribute SM03_EA.ed. numeric
@attribute C.026 numeric
@attribute MATS8p numeric
@attribute SsssCH numeric
@attribute nArX numeric
@attribute Eig01_EA numeric
@attribute SM09_AEA.bo. numeric
@attribute SpDiam_EA numeric
@attribute SpMax_EA numeric
@attribute MATS7m numeric
@attribute Eig01_AEA.ri. numeric
@attribute SpMax_AEA.ri. numeric
@attribute SM15_EA.bo. numeric
@attribute SpDiam_AEA.bo. numeric
@attribute P_VSA_m_2 numeric
@attribute SM10_EA.ed. numeric
@attribute Eig01_AEA.bo. numeric
@attribute SpMax_AEA.bo. numeric
@attribute Eta_FL_A numeric
@attribute DLS_04 numeric
@attribute Eig01_EA.ed. numeric
@attribute SM10_AEA.dm. numeric
@attribute SpMax_EA.ed. numeric
@attribute SM11_EA.ed. numeric
@attribute SM12_EA.ed. numeric
@attribute SM14_EA.ed. numeric
@attribute Eig02_AEA.ed. numeric
@attribute Eig03_EA.bo. numeric
@attribute SM13_AEA.ri. numeric
@attribute SM13_EA.bo. numeric
@attribute SpMax2_Bh.s. numeric
@attribute DLS_02 numeric
@attribute P_VSA_s_1 numeric
@attribute SpMax1_Bh.m. numeric
@attribute SM14_EA.bo. numeric
@attribute NNRS numeric
@attribute NssssC numeric
@attribute SpDiam_AEA.dm. numeric
@attribute Eig02_EA numeric
@attribute SM10_AEA.bo. numeric
@attribute NRS numeric
@attribute H.046 numeric
@attribute SM14_EA numeric
@attribute SpMax2_Bh.m. numeric
@attribute Eig03_AEA.ed. numeric
@attribute C.004 numeric
@attribute nCq numeric
@attribute SM09_EA.ed. numeric
@attribute Eig02_EA.ed. numeric
@attribute SM11_AEA.dm. numeric
@attribute cRo5 numeric
@attribute Eig02_AEA.bo. numeric
@attribute SM07_EA.ed. numeric
@attribute SM13_EA numeric
@attribute pXC50 numeric

@data
19.08, 4, 0.648, 7.33, 4.33, 4.33, 4.33, 3.899, 32.448, 6.921, 6.921, 134.231, 0.0, 0.0, 1.963, 37.318, 8.095, 3, -0.038, -0.323, 3, 3.366, 3.366, 5.366, 3.366, -0.053, 4.32, 4.32, 22.209, 5.574, 168.846, 25.192, 4.62, 4.62, 0.233, 0.7, 11.711, 11.711, 11.711, 27.587, 30.028, 34.887, 6.764, 3.664, 3.664, 19.342, 6.456, 0.67, 0.0, 4.139, 20.802, 0.75, 1, 5.693, 3.155, 3.155, 3, 0.0, 17.422, 4.002, 6.302, 0.0, 0.0, 22.737, 11.114, 11.114, 0.0, 4.347, 17.897, 16.24, 5.439
20.341, 6, 0.686, 7.323, 4.323, 4.323, 4.323, 1.476, 33.509, 7.27, 7.27, 95.083, 0.0, 0.0, 2.029, 38.591, 8.25, 2, -0.048, -1.424, 2, 3.446, 3.446, 5.446, 3.446, -0.046, 4.399, 4.399, 22.164, 5.629, 176.134, 25.933, 4.629, 4.629, 0.215, 0.6, 12.986, 12.986, 12.986, 28.443, 30.978, 36.05, 6.819, 3.668, 3.668, 19.301, 6.444, 0.67, 0.0, 4.106, 20.76, 0.6, 1, 5.778, 3.185, 3.185, 3, 6, 17.694, 3.966, 6.396, 0.0, 0.0, 23.398, 11.309, 11.309, 0.0, 4.406, 18.377, 16.489, 5.457
19.081, 6, 0.63, 7.33, 4.33, 4.33, 4.33, 5.298, 32.451, 6.921, 6.921, 134.231, 0.0, 0.0, 1.963, 37.321, 8.134, 3, -0.044, -1.519, 3, 3.367, 3.367, 5.367, 3.367, -0.025, 4.32, 4.32, 22.212, 5.574, 175.137, 25.199, 4.621, 4.621, 0.231, 0.7, 11.712, 11.712, 11.712, 27.592, 30.033, 34.89, 6.764, 3.664, 3.664, 19.347, 6.444, 0.67, 0.0, 4.139, 20.805, 0.75, 1, 5.761, 3.155, 3.155, 3, 0.0, 17.442, 4.002, 6.306, 0.0, 0.0, 22.746, 11.114, 11.114, 0.0, 4.349, 17.912, 16.263, 5.393
22.221, 2, 0.911, 7.218, 4.218, 4.218, 4.218, 8.965, 34.743, 7.647, 7.647, 9.476, 0.0, 0.0, 1.988, 39.983, 8.477, 2, -0.131, 0.779, 0.0, 3.558, 3.558, 5.558, 3.558, -0.162, 4.509, 4.509, 21.713, 5.695, 100.605, 26.906, 4.695, 4.695, 0.086, 0.9, 14.014, 14.014, 14.014, 29.51, 32.129, 37.363, 7.474, 3.296, 3.296, 18.88, 4.809, 0.83, 0.0, 4.198, 20.311, 0.5, 2, 7.456, 3.466, 3.466, 2, 19, 18.336, 3.953, 6.659, 0.0, 0.0, 24.283, 13.292, 13.292, 1, 4.51, 19.062, 17.083, 8.442
19.002, 0.0, 0.685, 7.343, 4.343, 4.343, 4.343, 3.745, 32.38, 6.906, 6.906, 134.231, 0.0, 0.0, 1.943, 37.241, 8.038, 3, -0.109, 0.0, 3, 3.356, 3.356, 5.356, 3.356, -0.027, 4.317, 4.317, 22.27, 5.575, 148.729, 25.136, 4.629, 4.629, 0.251, 0.7, 11.634, 11.634, 11.634, 27.528, 29.965, 34.815, 6.761, 3.692, 3.692, 19.396, 5.061, 0.83, 0.0, 4.138, 20.858, 0.75, 1, 5.804, 3.154, 3.154, 3, 0.0, 17.383, 4.002, 6.264, 0.0, 0.0, 22.684, 11.105, 11.105, 1, 4.363, 17.848, 16.201, 5.886
18.86, 2, 0.781, 7.002, 4.002, 4.002, 4.002, 0.0, 32.548, 7.112, 7.112, 78.297, 0.0, 0.0, 2.052, 37.442, 8.046, 2, -0.006, -0.109, 2, 3.321, 3.321, 5.321, 3.321, 0.037, 4.206, 4.206, 21.225, 5.477, 140.282, 25.24, 4.477, 4.477, 0.197, 0.8, 11.674, 11.674, 11.674, 27.66, 30.111, 34.997, 6.877, 3.294, 3.294, 18.5, 7.999, 0.67, 0.0, 4.115, 19.908, 1, 1, 6.46, 3.191, 3.191, 4, 6, 17.355, 3.9, 6.058, 0.0, 0.0, 22.779, 11.477, 11.477, 0.0, 4.378, 17.905, 16.181, 6.562
18.706, 0.0, 0.752, 7.333, 4.333, 4.333, 4.333, 1.866, 31.753, 6.832, 6.832, 95.083, 0.0, 0.0, 1.935, 36.571, 7.644, 2, -0.116, -0.192, 2, 3.252, 3.252, 5.252, 3.252, -0.099, 4.228, 4.228, 22.186, 5.551, 145.88, 24.589, 4.606, 4.606, 0.268, 0.6, 11.355, 11.355, 11.355, 26.946, 29.365, 34.168, 6.426, 3.667, 3.667, 19.308, 5.026, 0.83, 0.0, 4.099, 20.775, 0.75, 0.0, 5.69, 2.925, 2.925, 3, 0.0, 16.785, 3.966, 6.04, 0.0, 0.0, 22.151, 9.871, 9.871, 1, 4.238, 17.364, 15.629, 5.201
18.715, 0.0, 0.698, 7.334, 4.334, 4.334, 4.334, 0.0, 31.831, 6.834, 6.834, 95.083, 0.0, 0.0, 2.004, 36.637, 7.832, 3, -0.006, -0.612, 3, 3.26, 3.26, 5.26, 3.26, -0.098, 4.236, 4.236, 22.264, 5.554, 187.266, 24.695, 4.609, 4.609, 0.285, 0.3, 11.364, 11.364, 11.364, 27.041, 29.451, 34.24, 6.47, 3.707, 3.707, 19.405, 7.427, 0.67, 0.0, 4.104, 20.868, 0.8, 0.0, 5.72, 2.996, 2.996, 4, 0.0, 16.932, 3.966, 6.108, 0.0, 0.0, 22.267, 10.067, 10.067, 1, 4.278, 17.505, 15.78, 5.699
20.317, 0.0, 0.711, 7.337, 4.337, 4.337, 4.337, 0.0, 33.481, 7.267, 7.267, 95.083, 0.0, 0.0, 1.935, 38.562, 8.165, 2, -0.042, 0.0, 2, 3.445, 3.445, 5.445, 3.445, -0.092, 4.403, 4.403, 22.226, 5.593, 147.193, 25.903, 4.64, 4.64, 0.239, 0.7, 12.964, 12.964, 12.964, 28.415, 30.95, 36.022, 6.817, 3.682, 3.682, 19.355, 5.026, 0.83, 0.0, 4.105, 20.816, 0.6, 1, 5.845, 3.187, 3.187, 3, 4, 17.666, 3.966, 6.341, 0.0, 0.0, 23.367, 11.298, 11.298, 1, 4.418, 18.34, 16.458, 5.523
20.311, 0.0, 0.694, 7.337, 4.337, 4.337, 4.337, 0.0, 33.476, 7.265, 7.265, 95.083, 0.0, 0.0, 2.029, 38.557, 8.165, 2, -0.065, 0.0, 2, 3.439, 3.439, 5.439, 3.439, -0.112, 4.397, 4.397, 22.225, 5.639, 149.727, 25.9, 4.639, 4.639, 0.231, 0.7, 12.959, 12.959, 12.959, 28.411, 30.946, 36.016, 6.817, 3.682, 3.682, 19.354, 5.026, 0.83, 0.0, 4.105, 20.816, 0.6, 1, 5.843, 3.185, 3.185, 3, 6, 17.647, 3.966, 6.34, 0.0, 0.0, 23.364, 11.297, 11.297, 1, 4.414, 18.337, 16.44, 5.081
20.311, 0.0, 0.708, 7.337, 4.337, 4.337, 4.337, 0.0, 33.476, 7.265, 7.265, 95.083, 0.0, 0.0, 1.984, 38.557, 8.165, 2, -0.025, 0.0, 2, 3.439, 3.439, 5.439, 3.439, -0.07, 4.395, 4.395, 22.225, 5.639, 143.923, 25.9, 4.639, 4.639, 0.221, 0.7, 12.959, 12.959, 12.959, 28.411, 30.946, 36.016, 6.817, 3.682, 3.682, 19.354, 5.026, 0.67, 0.0, 4.111, 20.816, 0.6, 1, 6.231, 3.185, 3.185, 3, 0.0, 17.647, 3.968, 6.34, 0.0, 0.0, 23.364, 11.297, 11.297, 1, 4.414, 18.337, 16.44, 5.097
18.985, 0.0, 0.799, 7.337, 4.337, 4.337, 4.337, 3.773, 32.374, 6.905, 6.905, 95.083, 0.0, 0.0, 1.945, 37.235, 8.003, 2, -0.119, 0.0, 2, 3.356, 3.356, 5.356, 3.356, -0.065, 4.316, 4.316, 22.214, 5.572, 154.705, 25.128, 4.626, 4.626, 0.257, 0.7, 11.632, 11.632, 11.632, 27.521, 29.959, 34.809, 6.759, 3.678, 3.678, 19.339, 5.027, 0.83, 0.0, 4.101, 20.803, 0.75, 1, 5.804, 3.148, 3.148, 3, 0.0, 17.363, 3.966, 6.26, 0.0, 0.0, 22.677, 11.098, 11.098, 1, 4.352, 17.838, 16.18, 5.638
18.67, 2, 0.739, 6.989, 3.989, 3.989, 3.989, 0.0, 31.779, 6.879, 6.879, 78.297, 0.0, 0.0, 2.051, 36.648, 7.594, 3, 0.076, 0.174, 3, 3.205, 3.205, 5.205, 3.205, 0.028, 4.165, 4.165, 20.977, 5.43, 138.458, 24.53, 4.43, 4.43, 0.2, 1, 11.496, 11.496, 11.496, 26.92, 29.36, 34.217, 6.058, 3.142, 3.142, 18.257, 7.429, 0.67, 0.0, 4.114, 19.674, 1, 0.0, 5.698, 2.835, 2.835, 4, 6, 16.563, 3.87, 5.826, 0.0, 0.0, 22.08, 8.717, 8.717, 1, 4.028, 17.264, 15.422, 6.799
20.341, 6, 0.686, 7.323, 4.323, 4.323, 4.323, 1.476, 33.509, 7.27, 7.27, 95.083, 0.0, 0.0, 2.029, 38.591, 8.25, 2, -0.048, -1.424, 2, 3.446, 3.446, 5.446, 3.446, -0.046, 4.399, 4.399, 22.164, 5.629, 176.134, 25.933, 4.629, 4.629, 0.215, 0.6, 12.986, 12.986, 12.986, 28.443, 30.978, 36.05, 6.819, 3.668, 3.668, 19.301, 6.444, 0.67, 0.0, 4.106, 20.76, 0.6, 1, 5.778, 3.185, 3.185, 3, 6, 17.694, 3.966, 6.396, 0.0, 0.0, 23.398, 11.309, 11.309, 0.0, 4.406, 18.377, 16.489, 5.373
20.176, 0.0, 0.649, 7.337, 4.337, 4.337, 4.337, 4.081, 33.362, 7.248, 7.248, 95.083, 0.0, 0.0, 1.976, 38.419, 8.165, 2, -0.049, 0.0, 2, 3.427, 3.427, 5.427, 3.427, -0.095, 4.384, 4.384, 22.224, 5.582, 159.774, 25.82, 4.637, 4.637, 0.239, 0.7, 12.823, 12.823, 12.823, 28.319, 30.843, 35.89, 6.817, 3.681, 3.681, 19.352, 5.026, 0.83, 0.0, 4.103, 20.814, 0.75, 1, 5.839, 3.181, 3.181, 3, 6, 17.607, 3.966, 6.338, 0.0, 0.0, 23.295, 11.292, 11.292, 1, 4.405, 18.289, 16.404, 5.377
19.067, 0.0, 0.618, 7.329, 4.329, 4.329, 4.329, 5.777, 32.436, 6.918, 6.918, 134.231, 0.0, 0.0, 1.953, 37.305, 8.061, 3, -0.148, -0.109, 3, 3.363, 3.363, 5.363, 3.363, 0.092, 4.314, 4.314, 22.206, 5.567, 154.479, 25.18, 4.619, 4.619, 0.239, 0.7, 11.699, 11.699, 11.699, 27.576, 30.016, 34.874, 6.763, 3.662, 3.662, 19.337, 4.951, 0.83, 0.0, 4.137, 20.798, 0.75, 1, 5.676, 3.154, 3.154, 3, 0.0, 17.405, 4.002, 6.294, 0.0, 0.0, 22.726, 11.113, 11.113, 1, 4.344, 17.883, 16.222, 5.421
19.002, 3, 0.651, 7.329, 4.329, 4.329, 4.329, 4.027, 32.38, 6.906, 6.906, 134.231, 0.0, 0.0, 1.957, 37.241, 8.038, 3, -0.11, -0.16, 3, 3.356, 3.356, 5.356, 3.356, -0.027, 4.31, 4.31, 22.203, 5.563, 176.493, 25.136, 4.617, 4.617, 0.237, 0.7, 11.634, 11.634, 11.634, 27.528, 29.965, 34.815, 6.761, 3.66, 3.66, 19.334, 5.003, 0.83, 0.0, 4.137, 20.795, 0.75, 1, 5.649, 3.154, 3.154, 3, 0.0, 17.383, 4.002, 6.264, 0.0, 0.0, 22.684, 11.105, 11.105, 1, 4.338, 17.848, 16.201, 5.11
19.064, 6, 0.733, 7.322, 4.322, 4.322, 4.322, 3.885, 32.442, 6.92, 6.92, 95.083, 0.0, 0.0, 1.965, 37.313, 8.061, 2, 0.001, -0.35, 2, 3.366, 3.366, 5.366, 3.366, -0.096, 4.319, 4.319, 22.149, 5.569, 172.287, 25.185, 4.617, 4.617, 0.245, 0.8, 11.71, 11.71, 11.71, 27.581, 30.022, 34.881, 6.762, 3.661, 3.661, 19.282, 6.45, 0.83, 0.0, 4.102, 20.743, 0.75, 1, 5.696, 3.149, 3.149, 3, 0.0, 17.402, 3.966, 6.3, 0.0, 0.0, 22.73, 11.107, 11.107, 1, 4.337, 17.887, 16.218, 4.994
20.35, 6, 0.686, 7.323, 4.323, 4.323, 4.323, 2.994, 33.647, 7.271, 7.271, 95.083, 0.0, 0.0, 2.029, 38.705, 8.464, 2, -0.057, -0.343, 2, 3.451, 3.451, 5.451, 3.451, -0.02, 4.405, 4.405, 22.195, 5.63, 184.96, 26.111, 4.63, 4.63, 0.208, 0.6, 12.988, 12.988, 12.988, 28.608, 31.13, 36.175, 7.059, 3.67, 3.67, 19.343, 6.443, 0.67, 0.0, 4.107, 20.795, 0.6, 2, 6.034, 3.284, 3.284, 3, 6, 17.987, 3.966, 6.819, 0.0, 0.0, 23.589, 11.395, 11.395, 0.0, 4.42, 18.589, 16.782, 4.921
19.002, 3, 0.657, 7.329, 4.329, 4.329, 4.329, 3.867, 32.38, 6.906, 6.906, 134.231, 0.0, 0.0, 1.95, 37.241, 8.038, 3, -0.108, -0.66, 3, 3.356, 3.356, 5.356, 3.356, -0.023, 4.308, 4.308, 22.203, 5.563, 143.596, 25.136, 4.617, 4.617, 0.238, 0.7, 11.634, 11.634, 11.634, 27.528, 29.965, 34.815, 6.761, 3.66, 3.66, 19.334, 5.061, 0.83, 0.0, 4.137, 20.795, 0.75, 1, 5.662, 3.154, 3.154, 3, 0.0, 17.383, 4.001, 6.264, 0.0, 0.0, 22.684, 11.105, 11.105, 1, 4.338, 17.848, 16.201, 5.305
18.712, 0.0, 0.648, 7.333, 4.333, 4.333, 4.333, 4.083, 31.786, 6.834, 6.834, 95.083, 0.0, 0.0, 1.961, 36.6, 7.738, 2, -0.047, 0.048, 2, 3.258, 3.258, 5.258, 3.258, -0.128, 4.233, 4.233, 22.188, 5.553, 154.705, 24.633, 4.607, 4.607, 0.248, 0.7, 11.361, 11.361, 11.361, 26.985, 29.4, 34.198, 6.453, 3.668, 3.668, 19.311, 5.025, 0.83, 0.0, 4.101, 20.777, 0.75, 0.0, 5.699, 2.965, 2.965, 3, 6, 16.859, 3.966, 6.048, 0.0, 0.0, 22.2, 9.974, 9.974, 1, 4.248, 17.428, 15.705, 5.481
19.149, 0.0, 0.612, 7.334, 4.334, 4.334, 4.334, 6.187, 32.592, 7.131, 7.131, 95.083, 0.0, 0.0, 1.985, 37.48, 8.078, 2, -0.02, -0.226, 2, 3.363, 3.363, 5.363, 3.363, -0.139, 4.342, 4.342, 22.204, 5.56, 163.53, 25.302, 4.614, 4.614, 0.24, 0.7, 11.797, 11.797, 11.797, 27.712, 30.161, 35.039, 6.825, 3.671, 3.671, 19.334, 5.026, 0.83, 0.0, 4.102, 20.796, 0.75, 1, 5.73, 3.206, 3.206, 3, 9, 17.488, 3.966, 6.394, 1, 1, 22.84, 11.302, 11.302, 1, 4.36, 17.972, 16.303, 5.469
20.348, 0.0, 0.699, 7.478, 4.478, 4.478, 4.478, 0.0, 33.582, 7.279, 7.279, 101.129, 0.0, 0.0, 2.056, 38.649, 8.417, 2, -0.046, 0.0, 2, 3.474, 3.474, 5.474, 3.474, -0.05, 4.419, 4.419, 23.056, 5.719, 143.923, 26.036, 4.719, 4.719, 0.243, 0.8, 12.996, 12.996, 12.996, 28.536, 31.061, 36.115, 6.82, 3.815, 3.815, 20.115, 7.427, 0.67, 6.046, 4.735, 21.597, 0.6, 1, 7.128, 3.219, 3.219, 3, 0.0, 17.908, 4.099, 6.681, 0.0, 0.0, 23.514, 11.304, 11.304, 1, 4.62, 18.517, 16.701, 5.387
20.318, 0.0, 0.625, 7.337, 4.337, 4.337, 4.337, 2.095, 33.482, 7.267, 7.267, 95.083, 0.0, 0.0, 2.022, 38.563, 8.196, 2, -0.017, 0.0, 2, 3.444, 3.444, 5.444, 3.444, -0.04, 4.4, 4.4, 22.226, 5.639, 157.856, 25.905, 4.639, 4.639, 0.244, 0.8, 12.965, 12.965, 12.965, 28.416, 30.951, 36.023, 6.817, 3.682, 3.682, 19.355, 5.026, 0.67, 0.0, 4.105, 20.816, 0.6, 1, 5.845, 3.187, 3.187, 3, 0.0, 17.665, 3.966, 6.341, 0.0, 0.0, 23.368, 11.298, 11.298, 1, 4.417, 18.342, 16.457, 5.699
20.34, 3, 0.689, 7.322, 4.322, 4.322, 4.322, 1.564, 33.507, 7.27, 7.27, 95.083, 0.0, 0.0, 2.029, 38.59, 8.205, 2, -0.034, -0.15, 2, 3.446, 3.446, 5.446, 3.446, -0.104, 4.398, 4.398, 22.16, 5.628, 176.134, 25.929, 4.628, 4.628, 0.222, 0.7, 12.986, 12.986, 12.986, 28.44, 30.976, 36.048, 6.819, 3.667, 3.667, 19.295, 5.035, 0.67, 0.0, 4.105, 20.755, 0.6, 1, 5.738, 3.185, 3.185, 3, 6, 17.675, 3.966, 6.391, 0.0, 0.0, 23.392, 11.308, 11.308, 1, 4.405, 18.365, 16.467, 5.409
20.34, 6, 0.687, 7.323, 4.323, 4.323, 4.323, 0.0, 33.507, 7.27, 7.27, 95.083, 0.0, 0.0, 2.029, 38.59, 8.215, 2, -0.037, -0.305, 2, 3.446, 3.446, 5.446, 3.446, -0.077, 4.398, 4.398, 22.161, 5.628, 167.309, 25.929, 4.628, 4.628, 0.223, 0.8, 12.986, 12.986, 12.986, 28.44, 30.976, 36.049, 6.819, 3.668, 3.668, 19.296, 6.45, 0.67, 0.0, 4.106, 20.756, 0.6, 1, 5.744, 3.185, 3.185, 3, 6, 17.678, 3.966, 6.392, 0.0, 0.0, 23.393, 11.308, 11.308, 1, 4.405, 18.367, 16.47, 5.377
18.668, 2, 0.905, 6.983, 3.983, 3.983, 3.983, 0.0, 31.777, 6.878, 6.878, 39.149, 0.0, 0.0, 2.052, 36.646, 7.538, 2, 0.085, 0.252, 2, 3.203, 3.203, 5.203, 3.203, -0.052, 4.164, 4.164, 20.87, 5.426, 144.433, 24.527, 4.426, 4.426, 0.205, 1, 11.494, 11.494, 11.494, 26.918, 29.357, 34.215, 6.058, 3.136, 3.136, 18.145, 7.429, 1, 0.0, 4.059, 19.571, 1, 0.0, 5.698, 2.834, 2.834, 4, 6, 16.539, 3.827, 5.823, 0.0, 0.0, 22.075, 8.717, 8.717, 1, 4.004, 17.254, 15.396, 5.886
17.927, 2, 1.07, 6.758, 3.758, 3.758, 3.758, 0.0, 31.401, 6.782, 6.782, 0.0, 0.0, 0.0, 2.053, 36.211, 7.349, 0.0, 0.06, 0.617, 0.0, 3.144, 3.144, 5.144, 3.144, -0.044, 4.112, 4.112, 19.993, 5.322, 150.764, 24.234, 4.322, 4.322, 0.209, 1, 11.162, 11.162, 11.162, 26.6, 29.01, 33.809, 6.054, 3.135, 3.135, 17.376, 4.809, 1, 0.0, 3.954, 18.823, 1, 0.0, 5.695, 2.823, 2.823, 4, 6, 16.28, 3.771, 5.341, 0.0, 0.0, 21.811, 8.705, 8.705, 1, 3.979, 17.036, 15.146, 5.619
17.922, 2, 1.091, 6.758, 3.758, 3.758, 3.758, 2.137, 31.392, 6.782, 6.782, 0.0, 0.0, 0.0, 1.966, 36.205, 7.239, 0.0, -0.004, 0.239, 0.0, 3.143, 3.143, 5.143, 3.143, -0.025, 4.112, 4.112, 19.984, 5.322, 154.092, 24.214, 4.322, 4.322, 0.226, 1, 11.162, 11.162, 11.162, 26.585, 28.998, 33.802, 6.022, 3.108, 3.108, 17.365, 4.809, 1, 0.0, 3.952, 18.814, 1, 0.0, 5.684, 2.776, 2.776, 3, 5, 16.218, 3.729, 5.247, 0.0, 0.0, 21.787, 8.557, 8.557, 1, 3.947, 16.996, 15.08, 5.548
19.153, 2, 0.884, 7.085, 4.085, 4.085, 4.085, 0.0, 32.238, 6.999, 6.999, 78.297, 0.0, 0.0, 2.051, 37.182, 7.606, 2, 0.11, 0.305, 2, 3.256, 3.256, 5.256, 3.256, -0.154, 4.209, 4.209, 21.198, 5.499, 138.813, 24.869, 4.499, 4.499, 0.201, 1, 11.916, 11.916, 11.916, 27.304, 29.779, 34.713, 6.077, 3.136, 3.136, 18.414, 5.014, 1, 0.0, 4.124, 19.853, 1, 0.0, 5.712, 2.841, 2.841, 4, 6, 16.729, 3.836, 5.988, 0.0, 0.0, 22.385, 8.748, 8.748, 1, 4.003, 17.486, 15.568, 6.08
18.668, 2, 0.392, 6.983, 3.983, 3.983, 3.983, 0.0, 31.777, 6.878, 6.878, 0.0, 0.0, 0.0, 2.052, 36.646, 7.538, 2, 0.049, 0.154, 2, 3.203, 3.203, 5.203, 3.203, 0.058, 4.169, 4.169, 20.87, 5.426, 143.988, 24.527, 4.426, 4.426, 0.196, 1, 11.494, 11.494, 11.494, 26.918, 29.357, 34.215, 6.058, 3.136, 3.136, 18.145, 7.429, 0.83, 0.0, 6.88, 19.571, 1, 0.0, 5.698, 2.834, 2.834, 4, 6, 16.539, 3.948, 5.823, 0.0, 0.0, 22.075, 8.717, 8.717, 1, 4.004, 17.254, 15.396, 6.492
18.671, 0.0, 0.805, 6.983, 3.983, 3.983, 3.983, 0.0, 31.848, 6.879, 6.879, 78.297, 0.0, 0.0, 1.958, 36.702, 7.591, 2, 0.212, 0.317, 2, 3.204, 3.204, 5.204, 3.204, 0.088, 4.164, 4.164, 20.892, 5.426, 118.697, 24.625, 4.426, 4.426, 0.204, 1, 11.494, 11.494, 11.494, 27.006, 29.439, 34.279, 6.391, 3.274, 3.274, 18.172, 5.019, 0.83, 0.0, 4.113, 19.593, 1, 0.0, 5.822, 2.964, 2.964, 4, 8, 16.653, 3.863, 5.829, 0.0, 0.0, 22.178, 9.666, 9.666, 1, 4.115, 17.363, 15.509, 5.311
18.671, 0.0, 0.767, 6.983, 3.983, 3.983, 3.983, 0.0, 31.848, 6.879, 6.879, 78.297, 0.0, 0.0, 2.049, 36.702, 7.591, 2, 0.175, 0.304, 2, 3.204, 3.204, 5.204, 3.204, 0.06, 4.164, 4.164, 20.891, 5.426, 121.231, 24.624, 4.426, 4.426, 0.197, 1, 11.494, 11.494, 11.494, 27.006, 29.438, 34.278, 6.39, 3.271, 3.271, 18.171, 5.019, 0.83, 0.0, 4.113, 19.593, 1, 0.0, 5.821, 2.959, 2.959, 4, 10, 16.647, 3.861, 5.829, 0.0, 0.0, 22.177, 9.662, 9.662, 1, 4.111, 17.361, 15.501, 5.533
19.872, 8, 0.625, 7.471, 4.471, 4.471, 4.471, 0.0, 32.634, 7.08, 7.08, 134.231, 0.0, 0.0, 2.023, 37.63, 7.791, 4, 0.045, 0.0, 3, 3.357, 3.357, 5.357, 3.357, -0.055, 4.302, 4.302, 22.598, 5.712, 146.714, 25.194, 4.712, 4.712, 0.234, 0.8, 12.266, 12.266, 12.266, 27.65, 30.151, 35.135, 6.36, 3.586, 3.586, 19.651, 6.457, 0.83, 0.0, 4.154, 21.139, 1, 0.0, 5.657, 2.86, 2.86, 4, 2, 17.118, 4.007, 6.042, 0.0, 0.0, 22.683, 9.572, 9.572, 1, 4.223, 17.738, 15.93, 5.125
18.659, 2, 0.775, 6.989, 3.989, 3.989, 3.989, 0.0, 31.798, 6.882, 6.882, 78.297, 0.0, 0.0, 2.051, 36.671, 7.538, 2, 0.019, 0.354, 2, 3.207, 3.207, 5.207, 3.207, -0.133, 4.167, 4.167, 20.883, 5.431, 138.813, 24.541, 4.431, 4.431, 0.2, 1, 11.513, 11.513, 11.513, 26.935, 29.376, 34.237, 6.058, 3.136, 3.136, 18.154, 5.011, 1, 0.0, 4.109, 19.581, 1, 0.0, 5.698, 2.835, 2.835, 4, 6, 16.549, 3.846, 5.817, 0.0, 0.0, 22.088, 8.718, 8.718, 1, 3.998, 17.262, 15.403, 6.046
18.032, 2, 0.77, 6.941, 3.941, 3.941, 3.941, 0.0, 31.448, 6.789, 6.789, 78.297, 0.0, 0.0, 2.052, 36.258, 7.519, 2, -0.011, 0.432, 2, 3.162, 3.162, 5.162, 3.162, 0.014, 4.127, 4.127, 20.775, 5.376, 138.813, 24.295, 4.376, 4.376, 0.2, 1, 11.191, 11.191, 11.191, 26.652, 29.061, 33.856, 6.055, 3.136, 3.136, 18.075, 5.043, 1, 0.0, 4.128, 19.494, 1, 0.0, 5.695, 2.833, 2.833, 4, 6, 16.435, 3.87, 5.913, 0.0, 0.0, 21.876, 8.708, 8.708, 1, 4.068, 17.122, 15.306, 6.449
18.668, 2, 0.758, 6.983, 3.983, 3.983, 3.983, 0.0, 31.777, 6.878, 6.878, 39.149, 0.0, 0.0, 2.052, 36.646, 7.538, 2, 0.06, 0.108, 2, 3.203, 3.203, 5.203, 3.203, 0.032, 4.169, 4.169, 20.87, 5.426, 144.433, 24.527, 4.426, 4.426, 0.205, 1, 11.494, 11.494, 11.494, 26.918, 29.357, 34.215, 6.058, 3.136, 3.136, 18.145, 7.429, 1, 0.0, 4.043, 19.571, 1, 0.0, 5.698, 2.834, 2.834, 4, 6, 16.539, 3.848, 5.823, 0.0, 0.0, 22.075, 8.717, 8.717, 1, 4.004, 17.254, 15.396, 6.279
